"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MACO1|MACO1",6395.13844310058,0.236612201974016,0.644270445187636,0.367256023834999,0.713428053474693,0.996139221459177
"RHCE|RHCE",1144.62869923328,-0.300296395970836,0.866689130529652,-0.346486860620161,0.728976857109429,0.996139221459177
"CNR2|CNR2",30.5435559742915,0.557924200778919,1.08053643259791,0.516340017742405,0.60561695123347,0.996139221459177
"FUCA1|FUCA1",6695.67491185884,-0.182685023715418,0.297951184928067,-0.613137429742134,0.539785472908465,0.996139221459177
"RPL11|RPL11",17931.1720454504,0.154840281951203,0.403245357169419,0.383985281413043,0.700989356568747,0.996139221459177
"ID3|ID3",61.3499787203619,1.11810312101249,0.673464521342517,1.66022572174049,0.0968690519798105,0.996139221459177
"MIR8897|MIR8897",6.18629558206598,-1.55876665296386,1.39462183983533,-1.11769843870215,0.263695809815293,0.996139221459177
"CDC42|CDC42",4837.95187297994,-0.201957224538137,0.294620882323365,-0.685481704302536,0.493040001864324,0.996139221459177
"PADI6|PADI6",11.4121072772663,0.317923492279304,1.80704619642981,0.175935453618965,0.860344651800049,0.996139221459177
"SDHB|SDHB",1237.3624885552,-0.241596269135668,0.330867773396475,-0.730189787465839,0.465274184135029,0.996139221459177
"MIIP|MIIP",103.042381332369,-0.284436723899079,0.649124608627777,-0.438185088222686,0.661252117313632,0.996139221459177
"MFN2|MFN2",2153.0735860738,-0.291404491572072,0.488998902772825,-0.595920542806311,0.551228308977066,0.996139221459177
"PLOD1|PLOD1",650.790073595371,-0.435934790970546,0.651212563427595,-0.669420117873718,0.503227521928696,0.996139221459177
"CENPS|CENPS",96.4327302946154,0.264536175268641,0.521074265559081,0.507674611381566,0.611681556234297,0.996139221459177
"TXNRD3|TXNRD3",265.856671353405,-0.470138042344362,0.410678347334853,-1.14478410024629,0.252298603272931,0.996139221459177
"SEC61A1|SEC61A1",3098.62032988288,-0.258943268238836,0.365192926889304,-0.709058826644047,0.478287972098955,0.996139221459177
"RAB7A|RAB7A",570.926480669145,-0.745146474067846,0.660245255140796,-1.12859042646046,0.259070651122133,0.996139221459177
"CNBP|CNBP",13124.7180663573,0.358873077907235,0.542595846628729,0.661400340855896,0.508355607392617,0.996139221459177
"ISY1|ISY1",870.960981379348,0.291008525475982,0.424600438846315,0.685370288986707,0.493110287612645,0.996139221459177
"SLC6A6|SLC6A6",7496.12555194375,-0.42891571703707,0.553608197861813,-0.774764027508373,0.438479109126858,0.996139221459177
"PPIAP4|PPIAP4",208.366124682076,0.438834591387431,0.638516325391597,0.687272312290994,0.49191114319125,0.996139221459177
"RPL26|RPL26",13313.2760276133,0.480575944195854,0.431977089915478,1.11250331421485,0.265921805971227,0.996139221459177
"RPL32|RPL32",24440.0601868367,0.46406786020174,0.459362687383036,1.01024282761299,0.312378965066427,0.996139221459177
"PPARG|PPARG",209.855753090962,-0.534944070209273,0.505863182126905,-1.05748765498232,0.290289085776566,0.996139221459177
"TIMP4|TIMP4",15.1414880519196,0.983033027496429,2.2764123409702,0.431834342928164,0.6658618171053,0.996139221459177
"TAMM41|TAMM41",188.115942927043,-0.262618932144011,0.40640576328042,-0.646198838383116,0.518150591733637,0.996139221459177
"GHRL|GHRL",28.6586936549163,-0.177107045143318,1.75615887441924,-0.100849101822799,0.919670247882117,0.996139221459177
"VHL|VHL",632.609575507837,0.17848673758009,0.429163363226707,0.41589462865171,0.677487110158364,0.996139221459177
"THUMPD3|THUMPD3",738.182859727331,0.305265240277614,0.44079765032088,0.692529191240915,0.48860506048723,0.996139221459177
"SETMAR|SETMAR",27.1165991374879,0.861005839324827,0.618750577228496,1.39152329066332,0.164066802018519,0.996139221459177
"MITF|MITF",656.881226174731,-0.150392178879331,0.388565372091927,-0.387044728328882,0.698723095065453,0.996139221459177
"EOGT|EOGT",393.747199546008,-0.177439119213801,0.364267618964558,-0.487111974756849,0.626178980797112,0.996139221459177
"FHIT|FHIT",65.2197194663985,0.502475617811539,1.22324847033039,0.410771507178608,0.681240087730206,0.996139221459177
"CCDC66|CCDC66",2515.5478586493,0.343921463787367,0.449951723403736,0.764351920214272,0.444657552508213,0.996139221459177
"SELENOK|SELENOK",927.525498476446,-0.292582903208576,0.433459671685741,-0.674994520414577,0.499679246318942,0.996139221459177
"PRKCD|PRKCD",5726.36587159492,-0.102763014966767,0.461808798596672,-0.222522860714303,0.823906879062994,0.996139221459177
"MIRLET7G|MIRLET7G",4.20581093393825,1.48202921725982,1.52793259846256,0.969957194938489,0.332067828980002,0.996139221459177
"TLR9|TLR9",105.75554349477,-0.256115433834952,0.695502817739675,-0.368244998154436,0.712690560355664,0.996139221459177
"MIR8800|MIR8800",14.8794407490232,-1.7880947534762,1.15737368343143,-1.54495888326645,0.122356209094854,0.996139221459177
"GNAI2|GNAI2",5600.28534335436,-0.657479178161615,0.504033593503912,-1.30443523335615,0.192085228686474,0.996139221459177
"NICN1|NICN1",449.676010477078,0.406334867945047,0.599402921187006,0.67789937883582,0.497835493865658,0.996139221459177
"AMT|AMT",550.492867101421,0.140253398951817,0.56841054182683,0.246746653397829,0.805104298427989,0.996139221459177
"RHOA|RHOA",5959.78394765237,-0.241413516065296,0.333343992139006,-0.724217390318605,0.468932283803261,0.996139221459177
"GPX1|GPX1",40210.3734299036,0.0982306978371593,0.769127827911807,0.127716998751504,0.898372937205042,0.996139221459177
"COL7A1|COL7A1",266.593185836078,-0.366698754906347,0.748170335931745,-0.490127364445255,0.624043775414706,0.996139221459177
"CDC25A|CDC25A",86.6459330366028,0.0845788040815842,0.62018639550848,0.136376426013408,0.891523708866254,0.996139221459177
"PTH1R|PTH1R",17.5964813587607,1.91911047334969,1.33230326824721,1.44044566960681,0.149741350709656,0.996139221459177
"CCR5|CCR5",266.44894407938,0.286979878128373,0.457669079854221,0.627046682331659,0.530628635303237,0.996139221459177
"CCR1|CCR1",1483.72179079565,0.212592936593512,0.449451785809733,0.473004988088999,0.636209620476679,0.996139221459177
"CCR9|CCR9",206.342307155596,-0.422778779745964,0.682262141029286,-0.619672050259368,0.535473720475219,0.996139221459177
"MEF2B|MEF2B",5.78891009778358,5.77108091267663,3.43024821537484,1.68240912911488,0.0924895323625781,0.996139221459177
"LSM4|LSM4",591.017480529853,0.122757718010654,0.387763127920069,0.316579141160523,0.751562965227399,0.996139221459177
"FAM32A|FAM32A",1553.33051118719,0.526642565554433,0.469295770530429,1.12219755349422,0.261778452634704,0.996139221459177
"RAB8A|RAB8A",537.727246300585,-0.541778206790322,0.466294820814255,-1.16187910010293,0.245284577737622,0.996139221459177
"AKAP8|AKAP8",1387.05396314613,0.205792975718999,0.426275729952665,0.482769628338565,0.629259318107468,0.996139221459177
"ADGRE2|ADGRE2",1500.97194704332,0.274763487405724,0.632855877016291,0.434164392533011,0.664169068173548,0.996139221459177
"ADGRE3|ADGRE3",11209.2603757225,0.870808349205948,0.507729121636748,1.71510420044207,0.086326124353469,0.996139221459177
"PRKACA|PRKACA",251.576197099808,-1.06392042567973,0.784823476255999,-1.35561748325262,0.175220906199878,0.996139221459177
"MIR27A|MIR27A",11.4842745678375,-1.40028589752049,1.19337305597586,-1.17338487785401,0.240641498647697,0.996139221459177
"MIR24-2|MIR24-2",15.576445095702,-0.53860514796695,0.863488791413631,-0.623754648957505,0.532788727267499,0.996139221459177
"RPSA|RPSA",23984.6654119934,-0.0691972097784506,0.482194514443377,-0.143504763546157,0.885891549422978,0.996139221459177
"ACP5|ACP5",1742.97277405628,0.358366660431953,0.520494532817392,0.688511862924178,0.491130502445121,0.996139221459177
"ICAM1|ICAM1",172.939698320585,-0.916670168785241,0.66334485199289,-1.38189083103801,0.167005223673609,0.996139221459177
"P2RY11|P2RY11",358.339591880156,0.332426351816097,0.725828003503165,0.457996040675837,0.646955285806488,0.996139221459177
"PPAN|PPAN",1205.8537091959,0.210112804758559,0.568655988232261,0.369490182301115,0.711762389665795,0.996139221459177
"STXBP2|STXBP2",2524.74890372649,0.186459525317817,0.468544869189002,0.397954470487655,0.690663747142239,0.996139221459177
"CD209|CD209",17.9350706910117,-3.71143240105042,2.45299084079709,-1.51302334249418,0.130273729699319,0.996139221459177
"ADAMTS10|ADAMTS10",476.343617169436,0.0916936099470358,0.520179029104587,0.176273176765455,0.860079333896123,0.996139221459177
"EMR4|EMR4",1101.87750899937,0.632585448158328,0.478736263723282,1.32136521941854,0.186379617206109,0.996139221459177
"TNFSF14|TNFSF14",312.552837774772,0.0486461108213515,0.326671501617853,0.148914461715913,0.881621129654812,0.996139221459177
"CAPS|CAPS",37.6124604647472,0.456160269614828,0.797987831814084,0.571638127085006,0.567567159697705,0.996139221459177
"MAP2K2|MAP2K2",806.203287080691,-1.15249624973215,0.679926899233291,-1.69502964367456,0.0900697974758224,0.996139221459177
"TJP3|TJP3",14.8531680811222,1.293126909603,1.82299687276483,0.709341265979128,0.478112726208275,0.996139221459177
"NCLN|NCLN",1202.80857083153,-0.25801390168705,0.507917779446775,-0.507983599172447,0.611464845117263,0.996139221459177
"GNA11|GNA11",59.9850640352035,0.216853466689385,0.921375298074559,0.235358455064461,0.813930528480929,0.996139221459177
"SGTA|SGTA",85.408841392107,-0.700959153268583,0.70315516117775,-0.996876922718608,0.318824254492582,0.996139221459177
"LSM7|LSM7",155.229431829229,-0.267759428662177,0.436522757212658,-0.613391682880199,0.539617384124641,0.996139221459177
"OAZ1|OAZ1",58766.4644930978,-0.168731487031917,0.648032138472319,-0.260375183597665,0.794574383570143,0.996139221459177
"GPR83|GPR83",88.1237802012976,-0.897167158588945,1.38081263899954,-0.649738518644341,0.515861138465088,0.996139221459177
"CTSC|CTSC",4526.52091775161,-0.357567661247572,0.249189384249699,-1.43492333079997,0.151308946511821,0.996139221459177
"CLNS1A|CLNS1A",897.515603554687,-0.124559813644291,0.393881835093465,-0.316236501779105,0.751823003862411,0.996139221459177
"SERPINH1|SERPINH1",7.84082312080252,0.206718410590151,1.92673894542237,0.107289267745006,0.914559498495786,0.996139221459177
"RPS3|RPS3",13913.7774048828,0.1344324808761,0.314134618470029,0.427945450682399,0.668690835570263,0.996139221459177
"SPCS2|SPCS2",1141.71665981329,0.0831814593777156,0.426288271205415,0.19512959890382,0.84529149135474,0.996139221459177
"UCP3|UCP3",10.8598098066762,-0.971920005856658,1.91125478016961,-0.50852456508724,0.611085516154175,0.996139221459177
"LRTOMT|LRTOMT",125.21482274063,-0.42531554105987,0.42142835731999,-1.00922383050965,0.31286730030821,0.996139221459177
"IL18BP|IL18BP",128.355248026121,0.604515115620762,0.776778468620171,0.778233614912874,0.436431303238075,0.996139221459177
"XNDC1|XNDC1",128.170173361044,-0.627447541775497,0.519544278323564,-1.20768829136202,0.227167183420717,0.996139221459177
"TRPC2|TRPC2",15.7877786511799,-1.77062580865559,1.80128966988748,-0.982976718434293,0.325618897221106,0.996139221459177
"LOC609402|LOC609402",9362.01544315072,-0.486999684908984,2.02478075936041,-0.240519711903435,0.809927383810703,0.996139221459177
"TRIM6|TRIM6",5.86256401280991,-1.42816708926092,2.40245852648769,-0.594460663322607,0.552204044753515,0.996139221459177
"TRIM34|TRIM34",3784.90452878975,0.172444115262053,0.38608143680376,0.446652179627336,0.655126214332392,0.996139221459177
"RNF141|RNF141",759.878194360346,-0.136798312854686,0.424095918608567,-0.322564558752447,0.747025038076479,0.996139221459177
"ZBED5|ZBED5",1601.97504128701,0.150390345163416,0.68245385893249,0.220367052211647,0.825585303229803,0.996139221459177
"PTH|PTH",3.92553761126334,0.983181066241225,3.53894058673306,0.277817906841109,0.781152144429897,0.996139221459177
"SAA1|SAA1",4.96597180441131,1.18057687146598,2.53174725178075,0.466309135177536,0.640994240825717,0.996139221459177
"SVIP|SVIP",6252.34789158109,-0.273437682614986,0.856398214526932,-0.319288011087262,0.749508123062047,0.996139221459177
"MIR8811|MIR8811",6.36499278799824,1.582523698465,1.73995281136621,0.909521044552009,0.363075154476144,0.996139221459177
"MS4A2|MS4A2",844.523059187527,-0.340689490771237,0.419101937851431,-0.812903639906361,0.416273307454943,0.996139221459177
"MS4A1|MS4A1",1117.09778609485,0.751763810302545,0.420497416990769,1.78779649987493,0.0738088457887666,0.996139221459177
"MIR15A|MIR15A",12.9755610024557,-0.66329995644167,1.81706306709198,-0.365039589684255,0.715081854066256,0.996139221459177
"HTR2A|HTR2A",105.340323971833,-0.682352966927107,0.587006266449038,-1.16242876086289,0.24506134630214,0.996139221459177
"MIR18A|MIR18A",14.8223465889975,0.276023945908478,0.952271613904184,0.289858420515989,0.771924552256545,0.996139221459177
"MIR19A|MIR19A",8.1693049965197,-0.562252788148902,1.42597754778836,-0.394292875803646,0.693364822441463,0.996139221459177
"ABCC4|ABCC4",92.9216154811576,0.261145606689627,0.872159446166781,0.299424156715134,0.764616432764871,0.996139221459177
"DZIP1|DZIP1",78.9609125971864,0.620692869713791,1.34527811311215,0.461386284117778,0.644521490197224,0.996139221459177
"BIVM|BIVM",176.065585183323,0.195424213475915,0.603850230791251,0.323630270406359,0.746217967830795,0.996139221459177
"EFNB2|EFNB2",27.6772411406683,1.20566199202068,1.17443009042341,1.026593240289,0.304612038362152,0.996139221459177
"TNFSF13B|TNFSF13B",1013.02496681542,-0.75354032382326,0.453294893327899,-1.66236226111238,0.0964401609820177,0.996139221459177
"GLB1|GLB1",579.29878750575,-0.620235390619006,0.468471469436977,-1.32395552575363,0.185517815633426,0.996139221459177
"CCR4|CCR4",211.37117892431,0.619209594606143,0.631510495140638,0.980521463017403,0.326828780383572,0.996139221459177
"CX3CR1|CX3CR1",1626.03881277119,-0.686794418189179,0.52311619067436,-1.31289076964683,0.189219757631955,0.996139221459177
"RPL14|RPL14",12734.5642522219,0.143782618278464,0.376371300194352,0.382023332289729,0.702444058164468,0.996139221459177
"CTNNB1|CTNNB1",8546.4258709927,-0.0418368729144753,0.234401023235662,-0.17848417356273,0.858342749303929,0.996139221459177
"RPL15|RPL15",16958.3274114194,0.10671901358897,0.348924923033613,0.305850933952029,0.759718145788392,0.996139221459177
"RAB5A|RAB5A",1138.43674027135,0.308000176680561,0.387067295161796,0.795727721071901,0.426190310719124,0.996139221459177
"SELENOT|SELENOT",6913.19582380968,0.263686916666235,0.444283326367537,0.593510719436943,0.552839411278686,0.996139221459177
"P2RY12|P2RY12",404.570777239999,0.257558824579296,0.514208033938054,0.500884481727728,0.61645242452762,0.996139221459177
"P2RY1|P2RY1",643.055193438579,-0.898773111220524,0.625038930750682,-1.4379474093575,0.150448976532123,0.996139221459177
"GMPS|GMPS",1026.92111236769,-0.0735229736273457,0.438173627779133,-0.167794155024788,0.86674522092059,0.996139221459177
"RRBP1|RRBP1",2109.06454778925,0.148694640318417,0.662607131854121,0.224408451358405,0.82243949514493,0.996139221459177
"SNRPB2|SNRPB2",718.015931958944,0.267583454902053,0.428670563544986,0.624217004053678,0.532485081225241,0.996139221459177
"PRNP|PRNP",938.472449019175,-0.21914243557999,0.325491226521333,-0.673266797148609,0.500777572115767,0.996139221459177
"MIR103-2|MIR103-2",3.76552375703565,-0.540135462637405,1.78549108042007,-0.302513671762689,0.762260512838616,0.996139221459177
"MAVS|MAVS",205.08828332491,-1.26104405694003,0.727597831427338,-1.73316082383893,0.0830670880150335,0.996139221459177
"DEFB124|DEFB124",3.55988285232318,5.06974897207282,3.68899737040499,1.3742891260224,0.16935194080014,0.996139221459177
"BCL2L1|BCL2L1",496.675410633715,-0.483342339278083,0.814767830956528,-0.593227077596626,0.553029193580808,0.996139221459177
"POFUT1|POFUT1",240.496134938871,-0.346775034134875,0.516831153383939,-0.670963876431161,0.502243542215885,0.996139221459177
"MAPRE1|MAPRE1",3265.98986496936,-0.128471719915362,0.280777546094542,-0.457556958176791,0.647270772435145,0.996139221459177
"TIMM8A|TIMM8A",64.2358114729189,0.263528606115256,0.510113390380685,0.516607897547232,0.605429901532682,0.996139221459177
"PROCR|PROCR",9.87270848905022,-2.76254696231809,2.71571211001827,-1.01724588262763,0.309036473925184,0.996139221459177
"CPNE1|CPNE1",1244.42916837277,-0.510434983929775,0.472113321368488,-1.08117047502537,0.279621288879414,0.996139221459177
"RBM12|RBM12",2460.15658246992,-0.450345225138965,0.469430297172372,-0.95934418347438,0.337385383868565,0.996139221459177
"MYL9|MYL9",3831.85237450831,-0.643725807672228,0.638666648896692,-1.00792143880423,0.313492178598617,0.996139221459177
"PI3|PI3",77.5933102370763,1.19804122560538,1.24321650272232,0.963662582488233,0.335215119593544,0.996139221459177
"SLPI|SLPI",19.0763973462367,-0.388221982905862,1.75795818961926,-0.220836869271585,0.825219454694117,0.996139221459177
"CTSA|CTSA",1498.69668933035,-0.350686705093296,0.46699102337731,-0.750949563349434,0.452683010298932,0.996139221459177
"MMP9|MMP9",1885.17134704984,0.129068716974859,0.977264414710809,0.132071438427494,0.894927786820765,0.996139221459177
"CD40|CD40",161.519771663679,-0.344238163996953,0.469483944764478,-0.733226701010284,0.463420172561274,0.996139221459177
"SULF2|SULF2",2026.62754196935,-0.359901270149115,0.621935369682054,-0.578679534391337,0.562805427656556,0.996139221459177
"UBE2V1|UBE2V1",370.192623152917,-0.276113029454473,0.352812785373773,-0.782604942057178,0.433859138465466,0.996139221459177
"RAB22A|RAB22A",347.931048397239,0.259939635117625,0.422747199371062,0.614881980304892,0.538632663906168,0.996139221459177
"GNAS|GNAS",40884.270781445,-0.0702568919808631,0.641983432091089,-0.109437235400328,0.912855701514764,0.996139221459177
"MIR8809|MIR8809",46.1016118234514,-0.699141693049206,0.753895448588563,-0.927372216343968,0.353733310915774,0.996139221459177
"BRCA2|BRCA2",1805.73365392272,-0.0623015094201002,0.471469611528849,-0.132143213256255,0.894871016349719,0.996139221459177
"HMGB1|HMGB1",7725.13827440318,0.286732051797329,0.499626921711889,0.573892317121122,0.566040672375623,0.996139221459177
"MIR8825|MIR8825",10.8706354710277,-0.284009737383235,1.26040536950032,-0.225332059237283,0.821720961230719,0.996139221459177
"SLC7A1|SLC7A1",573.140103699632,-0.646095493644694,0.406757886017249,-1.58840311609176,0.112195213306462,0.996139221459177
"RPL21|RPL21",16330.1592070808,0.151088735356075,0.393546567893401,0.383915774351258,0.701040874400691,0.996139221459177
"SAP18|SAP18",519.141783120833,-0.140808504120015,0.409475202888173,-0.343875534163834,0.730939891983064,0.996139221459177
"MPHOSPH8|MPHOSPH8",1152.38217045774,0.452024156338215,0.643356170230441,0.702603281439434,0.482303016959989,0.996139221459177
"PARP4|PARP4",5177.47213628366,-0.477930213814355,0.32878178322911,-1.45363958161061,0.146046257008179,0.996139221459177
"MIR8824|MIR8824",80.9400459503423,0.206124738809514,0.52120625422295,0.395476334252395,0.692491383704482,0.996139221459177
"CLU|CLU",48.7701906554956,-0.763632917411187,0.722093108346128,-1.05752694297305,0.290271164893286,0.996139221459177
"COL4A4|COL4A4",177.973873424487,-1.51924041693344,1.40560884818815,-1.0808415292005,0.279767611619559,0.996139221459177
"HTR2B|HTR2B",48.7366224427201,0.123373207678033,1.39147100396958,0.0886638724961393,0.929349044987924,0.996139221459177
"PTMA|PTMA",17079.4372985038,0.492954241887181,0.579238102152077,0.851039046042862,0.394747663181909,0.996139221459177
"PDE6D|PDE6D",506.746210844799,0.324842133340116,0.31629659572074,1.0270174821196,0.304412232207322,0.996139221459177
"EIF4E2|EIF4E2",580.160760433328,0.270429330351224,0.266831566985483,1.0134832748853,0.310829380911422,0.996139221459177
"SAG|SAG",39.2593326917739,-0.750727770021147,1.19848147916126,-0.626399141809461,0.531053172321633,0.996139221459177
"ACKR3|ACKR3",3.83254896840348,0.42635144933729,2.14130244666369,0.199108467840018,0.842177897470781,0.996139221459177
"MLPH|MLPH",4.32196125440749,5.3498347159878,3.68707616142504,1.45096940821535,0.146788378893219,0.996139221459177
"COPS9|COPS9",470.072240112979,-0.214385847671389,0.341155753279929,-0.628410471200463,0.529735079260349,0.996139221459177
"STK25|STK25",819.620722421239,0.326380220287534,0.478775867087134,0.681697309167289,0.495430369295412,0.996139221459177
"PDCD1|PDCD1",66.5752356001879,-1.06492623083682,1.35050205782938,-0.7885409908582,0.430380331637621,0.996139221459177
"RAN|RAN",2204.77730317665,-0.0846439717860118,0.305740290927086,-0.276849255063337,0.781895858642762,0.996139221459177
"DIABLO|DIABLO",709.217619578294,0.152485515958197,0.533935108011108,0.285588105502561,0.775193614638865,0.996139221459177
"P2RX7|P2RX7",565.765951718568,0.20488680648764,0.260876216245483,0.785379401144193,0.432231154422698,0.996139221459177
"ATP2A2|ATP2A2",1899.01177200774,-0.283085107655063,0.40737053799431,-0.694908151799178,0.487112863712731,0.996139221459177
"VPS29|VPS29",665.327522689809,0.193312472231785,0.335807599283563,0.5756643763995,0.564842058494343,0.996139221459177
"OAS1|OAS1",1831.44804593239,-0.213218614906763,0.954010312589084,-0.223497180369162,0.823148577374279,0.996139221459177
"OAS2|OAS2",2826.97863809491,-1.34347944005951,0.920975406636152,-1.45875712899495,0.14463196601183,0.996139221459177
"PEBP1|PEBP1",1061.77085711877,-0.0804496249610034,0.252846929751847,-0.318175209957897,0.750352036001291,0.996139221459177
"MIR8819|MIR8819",146.174930662502,-0.240275795560097,0.547018701196895,-0.439246034978997,0.660483271926467,0.996139221459177
"RPLP0|RPLP0",32812.8395046582,-0.333358674758156,0.580169356136364,-0.574588559758062,0.565569591019783,0.996139221459177
"OASL|OASL",1881.1838306984,-0.618448112964799,0.349036096768929,-1.77187436683441,0.0764154143197225,0.996139221459177
"SELPLG|SELPLG",2890.55909278242,-0.844910891622362,0.594311561250746,-1.42166322634583,0.15512404043556,0.996139221459177
"TFIP11|TFIP11",1585.22852353162,0.149073456743264,0.453705772651643,0.328568569608487,0.742481807986676,0.996139221459177
"LIF|LIF",6.10791103221488,1.15279763796983,2.42939016639955,0.474521406200602,0.635128136837967,0.996139221459177
"SPECC1L|SPECC1L",987.206321354128,0.279916305798757,0.447231364499906,0.625887019600604,0.531389049095309,0.996139221459177
"ADORA2A|ADORA2A",604.763982762142,0.133818788592799,0.327085868651076,0.40912433528442,0.682448418306622,0.996139221459177
"ZDHHC8|ZDHHC8",160.003519186806,-0.232999921568977,0.539557600401195,-0.431835120839234,0.665861251678841,0.996139221459177
"MIR1306|MIR1306",11.9300079648142,0.854506655806319,1.04213577145769,0.819957129588861,0.412240546852945,0.996139221459177
"COMT|COMT",404.520086711473,-0.50707184198136,0.4119740271839,-1.2308344908234,0.218384772731055,0.996139221459177
"MIR8905|MIR8905",5.96091253643386,0.534686469793802,1.82490418374362,0.292994270360509,0.769526531205516,0.996139221459177
"PTEN|PTEN",6553.55012691269,0.222779053784424,0.372095458081026,0.59871478929988,0.549363093245027,0.996139221459177
"FYTTD1|FYTTD1",1849.75199565721,0.534224263207899,0.380344752744012,1.40457902824666,0.160146496445367,0.996139221459177
"BID|BID",4314.9232674875,-0.0531556849503364,0.328325196963681,-0.161899499160938,0.871384997227503,0.996139221459177
"VWF|VWF",226.782038235108,0.756270827980926,1.00762248648893,0.750549772480923,0.452923658878723,0.996139221459177
"GAPDH|GAPDH",50553.7502323731,-0.207587949319157,0.425373440030346,-0.488013424872856,0.625540332035065,0.996139221459177
"CD4|CD4",23313.5386512549,-0.424106978870839,0.560910670588064,-0.756104315908629,0.449586654532891,0.996139221459177
"TPI1|TPI1",5231.59737379328,-0.190572113790117,0.328303983006814,-0.580474571294378,0.561594630004941,0.996139221459177
"SLC2A3|SLC2A3",4545.27501201826,-0.143807569561957,0.44669959185337,-0.321933514569142,0.747503062722965,0.996139221459177
"KLRD1|KLRD1",1770.40606325012,-0.515841451635814,0.851093461718271,-0.606092603031378,0.544453262605764,0.996139221459177
"YBX3|YBX3",1101.68913468153,-0.183296338891547,0.478401115728341,-0.38314362752371,0.701613273133284,0.996139221459177
"CAFA-T2R67|CAFA-T2R67",19.6943050343928,-1.10440001662846,1.55978713120296,-0.708045344480249,0.478917098985758,0.996139221459177
"TAS2R42|TAS2R42",7.55088538161561,-1.58601017657229,2.40973388420823,-0.65816818486304,0.510430065920909,0.996139221459177
"CDKN1B|CDKN1B",2660.64729476303,0.363194841554233,0.527451524121594,0.688584305750352,0.491084900194945,0.996139221459177
"LDHB|LDHB",2707.96831284465,0.378760425604445,0.57914676072821,0.653997313441238,0.513113536464421,0.996139221459177
"BHLHE41|BHLHE41",88.0622546303909,-0.396188731224642,0.699385650940871,-0.56648106905204,0.571066798462941,0.996139221459177
"INTS13|INTS13",1085.42208561938,0.407062672881292,0.365015818185363,1.11519187005363,0.26476820921332,0.996139221459177
"MED21|MED21",311.841215752345,0.285037483721397,0.385072880443345,0.740216977610124,0.459168347536274,0.996139221459177
"STK38L|STK38L",2845.67784057838,0.545397489299194,0.423377086324522,1.28820738513265,0.197673781904828,0.996139221459177
"PPFIBP1|PPFIBP1",271.781955477958,0.59456451585415,0.531454319877427,1.11874999151626,0.263246811478922,0.996139221459177
"MRPS35|MRPS35",359.978216546568,0.304130451852382,0.408700384412858,0.74414036162285,0.456791563519632,0.996139221459177
"PFKM|PFKM",1053.79572540444,0.0475852101881657,0.529433941254877,0.0898794098379453,0.928383043487001,0.996139221459177
"ADCY6|ADCY6",64.9460085682084,-1.02013853471498,1.2500028795013,-0.816108947782564,0.414437826773594,0.996139221459177
"LOC106557476|LOC106557476",3908.30787930409,-0.664387667315895,0.431346142650513,-1.54026569759822,0.12349560153496,0.996139221459177
"TMBIM6|TMBIM6",23274.8396087829,-0.06204580831881,0.33595489012717,-0.18468493878843,0.853476160062943,0.996139221459177
"CELA1|CELA1",75.8099499174605,-0.560407262090417,0.651598191202022,-0.860050364867677,0.389761280151785,0.996139221459177
"NR4A1|NR4A1",26.4352707789167,-0.687925683542088,1.2922128683131,-0.532362508075108,0.594474946802615,0.996139221459177
"KRT18|KRT18",1005.65457547041,0.873877224558491,0.833756095827495,1.04812094200184,0.294582888819087,0.996139221459177
"PFDN5|PFDN5",1832.07396352786,0.29430162190872,0.347118380523676,0.847842230263709,0.396525840880912,0.996139221459177
"ZFAND4|ZFAND4",1017.70935474133,-0.299028512957635,0.448200898008245,-0.667175175878684,0.504660245663406,0.996139221459177
"ALOX5|ALOX5",8968.66533494315,-0.351528821370646,0.375936556797149,-0.93507485509138,0.349749724006619,0.996139221459177
"RET|RET",33.9181626671275,0.663865440987869,0.632258423132651,1.04999066315102,0.293722405522497,0.996139221459177
"IDE|IDE",1621.85775030487,-0.123048108579896,0.232066279622835,-0.530228298483863,0.595953652936618,0.996139221459177
"EXOC6|EXOC6",6167.12157761459,0.426244581321524,0.413429160913965,1.03099786280007,0.302541822027523,0.996139221459177
"GOT1|GOT1",335.529307120425,-0.277355082853174,0.402725167151625,-0.688695680021287,0.491014795310707,0.996139221459177
"KCNIP2|KCNIP2",124.485687028474,0.447415755143007,0.449605866545525,0.995128819338267,0.319673615646543,0.996139221459177
"ACTR1A|ACTR1A",2137.67002519293,-0.259072782247002,0.244109690445531,-1.06129659078327,0.288555134604089,0.996139221459177
"ADRB1|ADRB1",21.015081664159,-1.52027381755277,1.17588811321436,-1.29287285113973,0.196055038655264,0.996139221459177
"PRDX3|PRDX3",1019.92619772721,-0.499374651101384,0.406350552332581,-1.22892573477461,0.219099651664676,0.996139221459177
"INPP5A|INPP5A",1421.61668606881,0.40824500303003,0.429392507824707,0.950750177496553,0.341731209673595,0.996139221459177
"PRKDC|PRKDC",7209.81925454247,0.235954456805288,0.314895926576493,0.749309333310702,0.453670783662378,0.996139221459177
"UBE2V2|UBE2V2",1326.67414674025,0.438698395066183,0.533606252722478,0.822138782722144,0.410997914969446,0.996139221459177
"SNAI2|SNAI2",4.27355534298697,1.98154796559558,2.48856667473964,0.796260749494644,0.42588049428304,0.996139221459177
"RAB2A|RAB2A",1404.69059811741,0.249918881610467,0.37055462397031,0.674445454040512,0.500028152981556,0.996139221459177
